level_0,level_1,level_2,Total Return ($),Total Return (%),Annualized Return (%),Annualized Volatility (%),Sharpe Ratio,Sortino Ratio,Calmar Ratio,Treynor Ratio,Information Ratio,Max Drawdown (%),Max Drawdown Duration (days),Beta,Alpha,entry_threshold,lookback_window,p-value
"('entry_threshold', 1.5)","('lookback_window', 560)","('p-value', 0.05)",-12670.0,-2.53,-0.55,1.31,-0.42,-0.19,0.18,0.98,-0.04,-3.1,546.0,-0.00567,-0.0,1.5,560,0.05
"('entry_threshold', 1.7)","('lookback_window', 340)","('p-value', 0.1)",-22889.28,-4.58,-1.01,2.39,-0.42,-0.28,0.18,1.13,-0.08,-5.67,820.0,-0.00891,-0.01,1.7,340,0.1
"('entry_threshold', 2.0)","('lookback_window', 260)","('p-value', 0.1)",-30697.47,-6.14,-1.36,3.28,-0.42,-0.21,0.15,0.81,-0.1,-8.81,892.0,-0.01676,-0.01,2.0,260,0.1
"('entry_threshold', 2.4)","('lookback_window', 440)","('p-value', 0.05)",-5911.77,-1.18,-0.26,0.62,-0.42,-0.08,0.16,0.58,-0.02,-1.57,715.0,-0.00447,-0.0,2.4,440,0.05
"('entry_threshold', 2.3)","('lookback_window', 500)","('p-value', 0.05)",-4365.02,-0.87,-0.19,0.45,-0.42,-0.07,0.17,0.72,-0.01,-1.11,616.0,-0.00263,-0.0,2.3,500,0.05
"('entry_threshold', 1.6)","('lookback_window', 360)","('p-value', 0.01)",-6861.87,-1.37,-0.3,0.71,-0.42,-0.13,0.13,-2.98,-0.02,-2.29,801.0,0.001,-0.0,1.6,360,0.01
"('entry_threshold', 1.6)","('lookback_window', 340)","('p-value', 0.05)",-18719.87,-3.74,-0.82,1.97,-0.42,-0.24,0.15,2.76,-0.06,-5.31,818.0,-0.00298,-0.01,1.6,340,0.05
"('entry_threshold', 1.5)","('lookback_window', 520)","('p-value', 0.1)",-22230.56,-4.45,-0.98,2.36,-0.42,-0.24,0.14,-2.72,-0.07,-6.77,597.0,0.00361,-0.01,1.5,520,0.1
"('entry_threshold', 1.5)","('lookback_window', 400)","('p-value', 0.1)",-27092.75,-5.42,-1.2,2.85,-0.42,-0.29,0.16,0.37,-0.09,-7.73,756.0,-0.03209,-0.01,1.5,400,0.1
"('entry_threshold', 2.0)","('lookback_window', 240)","('p-value', 0.01)",-5102.04,-1.02,-0.22,0.51,-0.43,-0.14,0.12,-0.99,-0.02,-1.82,861.0,0.00225,-0.0,2.0,240,0.01
"('entry_threshold', 2.4)","('lookback_window', 360)","('p-value', 0.1)",-10753.91,-2.15,-0.47,1.1,-0.43,-0.2,0.11,-10.56,-0.04,-4.29,790.0,0.00045,-0.0,2.4,360,0.1
"('entry_threshold', 2.3)","('lookback_window', 360)","('p-value', 0.05)",-9259.89,-1.85,-0.4,0.95,-0.43,-0.16,0.11,10.81,-0.03,-3.68,779.0,-0.00037,-0.0,2.3,360,0.05
"('entry_threshold', 1.6)","('lookback_window', 320)","('p-value', 0.01)",-6914.23,-1.38,-0.3,0.7,-0.43,-0.16,0.15,-3.66,-0.02,-2.0,835.0,0.00082,-0.0,1.6,320,0.01
"('entry_threshold', 1.7)","('lookback_window', 220)","('p-value', 0.1)",-37841.55,-7.57,-1.69,3.95,-0.43,-0.3,0.16,1.6,-0.12,-10.43,928.0,-0.01056,-0.01,1.7,220,0.1
"('entry_threshold', 2.3)","('lookback_window', 520)","('p-value', 0.05)",-4759.1,-0.95,-0.21,0.49,-0.43,-0.08,0.17,0.76,-0.02,-1.19,616.0,-0.00274,-0.0,2.3,520,0.05
"('entry_threshold', 2.2)","('lookback_window', 380)","('p-value', 0.1)",-15145.49,-3.03,-0.66,1.52,-0.44,-0.2,0.19,0.67,-0.05,-3.5,779.0,-0.00996,-0.0,2.2,380,0.1
"('entry_threshold', 2.4)","('lookback_window', 200)","('p-value', 0.1)",-22794.62,-4.56,-1.01,2.28,-0.44,-0.19,0.14,0.83,-0.08,-7.45,871.0,-0.01212,-0.01,2.4,200,0.1
"('entry_threshold', 2.3)","('lookback_window', 260)","('p-value', 0.1)",-28341.94,-5.67,-1.26,2.85,-0.44,-0.17,0.16,0.9,-0.09,-7.83,891.0,-0.01399,-0.01,2.3,260,0.1
"('entry_threshold', 1.6)","('lookback_window', 340)","('p-value', 0.01)",-8132.09,-1.63,-0.35,0.81,-0.44,-0.16,0.18,4.37,-0.03,-1.94,822.0,-0.00081,-0.0,1.6,340,0.01
"('entry_threshold', 2.4)","('lookback_window', 560)","('p-value', 0.1)",-8816.03,-1.76,-0.38,0.87,-0.44,-0.13,0.2,0.61,-0.03,-1.9,583.0,-0.00633,-0.0,2.4,560,0.1
"('entry_threshold', 1.5)","('lookback_window', 320)","('p-value', 0.1)",-30422.68,-6.08,-1.35,3.07,-0.44,-0.3,0.16,1.55,-0.1,-8.47,841.0,-0.00874,-0.01,1.5,320,0.1
"('entry_threshold', 1.7)","('lookback_window', 260)","('p-value', 0.1)",-40669.63,-8.13,-1.82,4.11,-0.44,-0.28,0.16,0.87,-0.13,-11.61,894.0,-0.02089,-0.01,1.7,260,0.1
"('entry_threshold', 2.0)","('lookback_window', 300)","('p-value', 0.05)",-12444.83,-2.49,-0.54,1.24,-0.44,-0.22,0.17,-3.49,-0.04,-3.29,848.0,0.00156,-0.01,2.0,300,0.05
"('entry_threshold', 2.0)","('lookback_window', 340)","('p-value', 0.05)",-13241.78,-2.65,-0.58,1.3,-0.44,-0.24,0.14,0.74,-0.04,-4.23,823.0,-0.00785,-0.0,2.0,340,0.05
"('entry_threshold', 2.0)","('lookback_window', 380)","('p-value', 0.1)",-16695.77,-3.34,-0.73,1.68,-0.44,-0.23,0.15,0.83,-0.06,-4.86,779.0,-0.00888,-0.01,2.0,380,0.1
"('entry_threshold', 2.1)","('lookback_window', 240)","('p-value', 0.01)",-5148.34,-1.03,-0.22,0.51,-0.44,-0.14,0.13,-1.0,-0.02,-1.7,861.0,0.00223,-0.0,2.1,240,0.01
"('entry_threshold', 2.4)","('lookback_window', 380)","('p-value', 0.01)",-5302.23,-1.06,-0.23,0.52,-0.45,-0.08,0.18,1.16,-0.02,-1.3,778.0,-0.002,-0.0,2.4,380,0.01
"('entry_threshold', 2.3)","('lookback_window', 480)","('p-value', 0.05)",-4497.83,-0.9,-0.2,0.44,-0.45,-0.08,0.2,1.92,-0.02,-0.97,616.0,-0.00102,-0.0,2.3,480,0.05
"('entry_threshold', 1.6)","('lookback_window', 260)","('p-value', 0.1)",-46256.45,-9.25,-2.08,4.66,-0.45,-0.3,0.17,0.69,-0.15,-12.46,895.0,-0.03013,-0.02,1.6,260,0.1
"('entry_threshold', 1.8)","('lookback_window', 200)","('p-value', 0.01)",-8097.15,-1.62,-0.35,0.79,-0.45,-0.18,0.16,-1.5,-0.03,-2.21,948.0,0.00235,-0.0,1.8,200,0.01
"('entry_threshold', 2.1)","('lookback_window', 380)","('p-value', 0.1)",-16513.93,-3.3,-0.73,1.61,-0.45,-0.22,0.18,0.97,-0.06,-4.14,779.0,-0.00751,-0.01,2.1,380,0.1
"('entry_threshold', 1.7)","('lookback_window', 320)","('p-value', 0.1)",-26578.93,-5.32,-1.18,2.63,-0.45,-0.27,0.14,4.81,-0.09,-8.13,838.0,-0.00245,-0.01,1.7,320,0.1
"('entry_threshold', 1.6)","('lookback_window', 580)","('p-value', 0.1)",-22364.15,-4.47,-0.99,2.21,-0.45,-0.21,0.2,0.35,-0.07,-4.85,582.0,-0.02846,-0.01,1.6,580,0.1
"('entry_threshold', 1.5)","('lookback_window', 300)","('p-value', 0.1)",-30959.34,-6.19,-1.38,3.07,-0.45,-0.31,0.14,-2.23,-0.1,-9.49,859.0,0.00618,-0.02,1.5,300,0.1
"('entry_threshold', 2.4)","('lookback_window', 460)","('p-value', 0.01)",-756.83,-0.15,-0.03,0.07,-0.46,-0.04,0.14,4.88,-0.0,-0.24,692.0,-7e-05,-0.0,2.4,460,0.01
"('entry_threshold', 2.1)","('lookback_window', 400)","('p-value', 0.1)",-14397.9,-2.88,-0.63,1.34,-0.47,-0.21,0.2,0.54,-0.05,-3.23,726.0,-0.01159,-0.0,2.1,400,0.1
"('entry_threshold', 1.5)","('lookback_window', 200)","('p-value', 0.1)",-56527.34,-11.31,-2.57,5.19,-0.49,-0.35,0.17,-7.61,-0.18,-15.29,944.0,0.00337,-0.03,1.5,200,0.1
"('entry_threshold', 2.0)","('lookback_window', 520)","('p-value', 0.05)",-9246.11,-1.85,-0.4,0.82,-0.49,-0.14,0.19,-1.71,-0.03,-2.18,588.0,0.00237,-0.0,2.0,520,0.05
"('entry_threshold', 1.5)","('lookback_window', 300)","('p-value', 0.05)",-23234.32,-4.65,-1.03,2.07,-0.49,-0.27,0.17,-1.72,-0.08,-6.17,863.0,0.00598,-0.01,1.5,300,0.05
"('entry_threshold', 1.9)","('lookback_window', 320)","('p-value', 0.1)",-24405.29,-4.88,-1.08,2.22,-0.49,-0.28,0.15,4.89,-0.08,-7.11,826.0,-0.00221,-0.01,1.9,320,0.1
"('entry_threshold', 1.8)","('lookback_window', 340)","('p-value', 0.05)",-19282.53,-3.86,-0.85,1.73,-0.49,-0.25,0.16,1.46,-0.06,-5.46,822.0,-0.00583,-0.01,1.8,340,0.05
"('entry_threshold', 2.1)","('lookback_window', 320)","('p-value', 0.1)",-18250.52,-3.65,-0.8,1.63,-0.49,-0.27,0.16,2.72,-0.06,-5.02,828.0,-0.00295,-0.01,2.1,320,0.1
"('entry_threshold', 1.9)","('lookback_window', 260)","('p-value', 0.1)",-38416.12,-7.68,-1.72,3.43,-0.5,-0.28,0.19,0.96,-0.13,-9.27,893.0,-0.0178,-0.01,1.9,260,0.1
"('entry_threshold', 2.3)","('lookback_window', 540)","('p-value', 0.1)",-10693.5,-2.14,-0.47,0.94,-0.5,-0.15,0.16,1.55,-0.04,-2.88,616.0,-0.00302,-0.0,2.3,540,0.1
"('entry_threshold', 1.7)","('lookback_window', 320)","('p-value', 0.05)",-21047.69,-4.21,-0.93,1.84,-0.5,-0.27,0.16,-2.19,-0.07,-5.65,840.0,0.00423,-0.01,1.7,320,0.05
"('entry_threshold', 1.7)","('lookback_window', 200)","('p-value', 0.01)",-10671.46,-2.13,-0.47,0.93,-0.5,-0.2,0.18,-0.58,-0.04,-2.59,948.0,0.00807,-0.01,1.7,200,0.01
"('entry_threshold', 2.4)","('lookback_window', 300)","('p-value', 0.1)",-13954.06,-2.79,-0.61,1.21,-0.5,-0.22,0.18,-29.45,-0.05,-3.45,847.0,0.00021,-0.01,2.4,300,0.1
"('entry_threshold', 1.5)","('lookback_window', 580)","('p-value', 0.01)",-3324.84,-0.66,-0.14,0.29,-0.5,-0.05,0.17,-1.66,-0.01,-0.85,581.0,0.00087,-0.0,1.5,580,0.01
"('entry_threshold', 1.6)","('lookback_window', 580)","('p-value', 0.01)",-3438.4,-0.69,-0.15,0.29,-0.51,-0.06,0.18,-1.7,-0.01,-0.85,581.0,0.00088,-0.0,1.6,580,0.01
"('entry_threshold', 1.7)","('lookback_window', 200)","('p-value', 0.1)",-47937.64,-9.59,-2.16,4.25,-0.51,-0.32,0.17,33.11,-0.16,-12.39,932.0,-0.00065,-0.02,1.7,200,0.1
"('entry_threshold', 2.2)","('lookback_window', 400)","('p-value', 0.1)",-14349.5,-2.87,-0.63,1.24,-0.51,-0.21,0.2,0.54,-0.05,-3.15,726.0,-0.0116,-0.0,2.2,400,0.1
"('entry_threshold', 2.4)","('lookback_window', 340)","('p-value', 0.01)",-4432.84,-0.89,-0.19,0.38,-0.51,-0.08,0.19,-26.01,-0.01,-1.04,779.0,7e-05,-0.0,2.4,340,0.01
"('entry_threshold', 1.7)","('lookback_window', 520)","('p-value', 0.05)",-13036.77,-2.61,-0.57,1.09,-0.52,-0.19,0.18,11.13,-0.04,-3.15,591.0,-0.00051,-0.01,1.7,520,0.05
"('entry_threshold', 1.6)","('lookback_window', 200)","('p-value', 0.1)",-54942.06,-10.99,-2.49,4.81,-0.52,-0.33,0.18,19.14,-0.18,-13.49,937.0,-0.0013,-0.02,1.6,200,0.1
"('entry_threshold', 1.7)","('lookback_window', 240)","('p-value', 0.1)",-37064.89,-7.41,-1.66,3.19,-0.52,-0.41,0.17,2.01,-0.12,-9.9,899.0,-0.00825,-0.01,1.7,240,0.1
"('entry_threshold', 1.5)","('lookback_window', 340)","('p-value', 0.01)",-10268.65,-2.05,-0.45,0.87,-0.52,-0.19,0.2,3.57,-0.03,-2.26,822.0,-0.00126,-0.0,1.5,340,0.01
"('entry_threshold', 1.5)","('lookback_window', 360)","('p-value', 0.01)",-9060.0,-1.81,-0.4,0.76,-0.52,-0.16,0.15,-6.1,-0.03,-2.72,797.0,0.00065,-0.0,1.5,360,0.01
"('entry_threshold', 2.4)","('lookback_window', 380)","('p-value', 0.1)",-12523.73,-2.5,-0.55,1.05,-0.52,-0.19,0.18,1.28,-0.04,-3.06,778.0,-0.00428,-0.0,2.4,380,0.1
"('entry_threshold', 1.5)","('lookback_window', 440)","('p-value', 0.01)",-5974.91,-1.19,-0.26,0.49,-0.53,-0.12,0.17,0.93,-0.02,-1.54,705.0,-0.0028,-0.0,1.5,440,0.01
"('entry_threshold', 2.0)","('lookback_window', 520)","('p-value', 0.1)",-17614.16,-3.52,-0.77,1.46,-0.53,-0.2,0.19,3.14,-0.06,-4.04,586.0,-0.00246,-0.01,2.0,520,0.1
"('entry_threshold', 2.0)","('lookback_window', 260)","('p-value', 0.01)",-13822.99,-2.76,-0.61,1.15,-0.53,-0.16,0.14,1.13,-0.05,-4.21,901.0,-0.00534,-0.01,2.0,260,0.01
"('entry_threshold', 1.7)","('lookback_window', 400)","('p-value', 0.1)",-27944.11,-5.59,-1.24,2.34,-0.53,-0.3,0.19,0.53,-0.09,-6.4,750.0,-0.0234,-0.01,1.7,400,0.1
"('entry_threshold', 1.9)","('lookback_window', 580)","('p-value', 0.01)",-2580.92,-0.52,-0.11,0.21,-0.54,-0.03,0.22,-2.08,-0.01,-0.52,575.0,0.00054,-0.0,1.9,580,0.01
"('entry_threshold', 1.5)","('lookback_window', 380)","('p-value', 0.01)",-10136.81,-2.03,-0.44,0.81,-0.54,-0.14,0.16,1.46,-0.03,-2.69,773.0,-0.00304,-0.0,1.5,380,0.01
"('entry_threshold', 2.4)","('lookback_window', 560)","('p-value', 0.05)",-6883.69,-1.38,-0.3,0.55,-0.54,-0.11,0.22,1.44,-0.02,-1.38,562.0,-0.00208,-0.0,2.4,560,0.05
"('entry_threshold', 2.4)","('lookback_window', 580)","('p-value', 0.1)",-12104.89,-2.42,-0.53,0.98,-0.54,-0.15,0.21,0.77,-0.04,-2.55,582.0,-0.00687,-0.0,2.4,580,0.1
"('entry_threshold', 1.7)","('lookback_window', 560)","('p-value', 0.1)",-23208.34,-4.64,-1.02,1.88,-0.54,-0.28,0.19,0.44,-0.08,-5.53,586.0,-0.02354,-0.01,1.7,560,0.1
"('entry_threshold', 2.0)","('lookback_window', 580)","('p-value', 0.01)",-2580.92,-0.52,-0.11,0.21,-0.54,-0.03,0.22,-2.08,-0.01,-0.52,575.0,0.00054,-0.0,2.0,580,0.01
"('entry_threshold', 2.1)","('lookback_window', 580)","('p-value', 0.01)",-2580.92,-0.52,-0.11,0.21,-0.54,-0.03,0.22,-2.08,-0.01,-0.52,575.0,0.00054,-0.0,2.1,580,0.01
"('entry_threshold', 2.3)","('lookback_window', 260)","('p-value', 0.01)",-9000.32,-1.8,-0.39,0.72,-0.55,-0.13,0.16,1.42,-0.03,-2.47,901.0,-0.00277,-0.0,2.3,260,0.01
"('entry_threshold', 1.5)","('lookback_window', 260)","('p-value', 0.01)",-20862.44,-4.17,-0.92,1.68,-0.55,-0.2,0.17,2.81,-0.07,-5.54,902.0,-0.00327,-0.01,1.5,260,0.01
"('entry_threshold', 1.5)","('lookback_window', 580)","('p-value', 0.05)",-15467.32,-3.09,-0.68,1.24,-0.55,-0.25,0.22,1.42,-0.05,-3.09,581.0,-0.00477,-0.01,1.5,580,0.05
"('entry_threshold', 1.6)","('lookback_window', 320)","('p-value', 0.1)",-36359.93,-7.27,-1.62,2.88,-0.56,-0.36,0.18,5.7,-0.12,-9.04,840.0,-0.00285,-0.02,1.6,320,0.1
"('entry_threshold', 1.8)","('lookback_window', 200)","('p-value', 0.1)",-50553.44,-10.11,-2.28,4.08,-0.56,-0.34,0.18,8.55,-0.17,-12.53,931.0,-0.00267,-0.02,1.8,200,0.1
"('entry_threshold', 1.9)","('lookback_window', 200)","('p-value', 0.01)",-8962.22,-1.79,-0.39,0.7,-0.56,-0.2,0.18,-1.53,-0.03,-2.21,948.0,0.00255,-0.0,1.9,200,0.01
"('entry_threshold', 2.3)","('lookback_window', 240)","('p-value', 0.01)",-6236.6,-1.25,-0.27,0.48,-0.56,-0.16,0.17,-1.36,-0.02,-1.62,861.0,0.002,-0.0,2.3,240,0.01
"('entry_threshold', 2.0)","('lookback_window', 200)","('p-value', 0.1)",-42501.41,-8.5,-1.91,3.41,-0.56,-0.3,0.2,4.32,-0.14,-9.54,925.0,-0.00442,-0.02,2.0,200,0.1
"('entry_threshold', 1.6)","('lookback_window', 520)","('p-value', 0.1)",-28141.44,-5.63,-1.25,2.18,-0.57,-0.29,0.17,-7.51,-0.1,-7.34,591.0,0.00166,-0.01,1.6,520,0.1
"('entry_threshold', 2.4)","('lookback_window', 260)","('p-value', 0.01)",-6719.29,-1.34,-0.29,0.51,-0.57,-0.13,0.18,6.45,-0.02,-1.58,837.0,-0.00045,-0.0,2.4,260,0.01
"('entry_threshold', 2.2)","('lookback_window', 560)","('p-value', 0.1)",-15650.77,-3.13,-0.69,1.21,-0.57,-0.2,0.19,0.74,-0.05,-3.59,582.0,-0.00926,-0.01,2.2,560,0.1
"('entry_threshold', 2.3)","('lookback_window', 400)","('p-value', 0.1)",-14782.99,-2.96,-0.65,1.12,-0.58,-0.21,0.21,0.85,-0.05,-3.11,726.0,-0.00758,-0.01,2.3,400,0.1
"('entry_threshold', 2.4)","('lookback_window', 300)","('p-value', 0.05)",-11257.66,-2.25,-0.49,0.85,-0.58,-0.21,0.16,39.18,-0.04,-3.03,809.0,-0.00013,-0.0,2.4,300,0.05
"('entry_threshold', 2.2)","('lookback_window', 240)","('p-value', 0.1)",-26940.45,-5.39,-1.19,2.07,-0.58,-0.36,0.18,2.29,-0.09,-6.56,904.0,-0.0052,-0.01,2.2,240,0.1
"('entry_threshold', 1.7)","('lookback_window', 260)","('p-value', 0.01)",-17233.06,-3.45,-0.76,1.3,-0.58,-0.22,0.18,1.72,-0.06,-4.3,902.0,-0.00439,-0.01,1.7,260,0.01
"('entry_threshold', 1.6)","('lookback_window', 560)","('p-value', 0.05)",-17262.1,-3.45,-0.76,1.28,-0.59,-0.26,0.22,1.07,-0.06,-3.51,587.0,-0.0071,-0.01,1.6,560,0.05
"('entry_threshold', 2.2)","('lookback_window', 320)","('p-value', 0.1)",-19964.99,-3.99,-0.88,1.49,-0.59,-0.29,0.16,2.85,-0.07,-5.64,824.0,-0.00309,-0.01,2.2,320,0.1
"('entry_threshold', 2.3)","('lookback_window', 320)","('p-value', 0.05)",-14082.79,-2.82,-0.62,1.02,-0.6,-0.23,0.15,-8.58,-0.05,-4.01,825.0,0.00072,-0.01,2.3,320,0.05
"('entry_threshold', 2.1)","('lookback_window', 220)","('p-value', 0.05)",-26628.92,-5.33,-1.18,1.97,-0.6,-0.21,0.17,-8.64,-0.09,-7.05,931.0,0.00136,-0.01,2.1,220,0.05
"('entry_threshold', 2.1)","('lookback_window', 200)","('p-value', 0.1)",-37542.0,-7.51,-1.68,2.78,-0.6,-0.33,0.17,7.39,-0.13,-9.91,904.0,-0.00227,-0.02,2.1,200,0.1
"('entry_threshold', 2.0)","('lookback_window', 340)","('p-value', 0.1)",-23916.94,-4.78,-1.06,1.75,-0.6,-0.36,0.19,1.08,-0.08,-5.47,820.0,-0.00983,-0.01,2.0,340,0.1
"('entry_threshold', 1.8)","('lookback_window', 540)","('p-value', 0.1)",-21757.88,-4.35,-0.96,1.61,-0.6,-0.27,0.2,1.14,-0.07,-4.83,599.0,-0.00841,-0.01,1.8,540,0.1
"('entry_threshold', 1.6)","('lookback_window', 260)","('p-value', 0.01)",-24050.09,-4.81,-1.06,1.75,-0.61,-0.21,0.17,2.24,-0.08,-6.36,902.0,-0.00475,-0.01,1.6,260,0.01
"('entry_threshold', 2.4)","('lookback_window', 420)","('p-value', 0.05)",-10169.55,-2.03,-0.44,0.73,-0.61,-0.1,0.19,1.05,-0.03,-2.35,724.0,-0.00424,-0.0,2.4,420,0.05
"('entry_threshold', 2.3)","('lookback_window', 520)","('p-value', 0.1)",-13197.0,-2.64,-0.58,0.95,-0.61,-0.19,0.21,1.38,-0.04,-2.71,616.0,-0.00418,-0.01,2.3,520,0.1
"('entry_threshold', 1.5)","('lookback_window', 260)","('p-value', 0.1)",-65816.47,-13.16,-3.01,4.93,-0.61,-0.42,0.18,0.99,-0.21,-16.35,897.0,-0.0305,-0.02,1.5,260,0.1
"('entry_threshold', 2.4)","('lookback_window', 240)","('p-value', 0.01)",-6253.75,-1.25,-0.27,0.45,-0.61,-0.16,0.16,-1.87,-0.02,-1.72,861.0,0.00145,-0.0,2.4,240,0.01
"('entry_threshold', 2.4)","('lookback_window', 260)","('p-value', 0.1)",-35873.9,-7.17,-1.6,2.62,-0.61,-0.21,0.19,2.15,-0.12,-8.31,842.0,-0.00744,-0.01,2.4,260,0.1
"('entry_threshold', 1.8)","('lookback_window', 520)","('p-value', 0.05)",-14140.39,-2.83,-0.62,1.02,-0.61,-0.2,0.17,-3.07,-0.05,-3.61,591.0,0.00202,-0.01,1.8,520,0.05
"('entry_threshold', 1.7)","('lookback_window', 560)","('p-value', 0.05)",-17170.25,-3.43,-0.75,1.23,-0.61,-0.25,0.22,1.37,-0.06,-3.49,587.0,-0.00552,-0.01,1.7,560,0.05
"('entry_threshold', 1.9)","('lookback_window', 520)","('p-value', 0.05)",-12131.36,-2.43,-0.53,0.87,-0.61,-0.19,0.19,-2.09,-0.04,-2.76,588.0,0.00254,-0.01,1.9,520,0.05
"('entry_threshold', 1.9)","('lookback_window', 260)","('p-value', 0.01)",-17678.41,-3.54,-0.78,1.26,-0.62,-0.2,0.18,1.49,-0.06,-4.35,902.0,-0.0052,-0.01,1.9,260,0.01
"('entry_threshold', 1.6)","('lookback_window', 240)","('p-value', 0.1)",-53889.39,-10.78,-2.44,3.93,-0.62,-0.51,0.17,2.27,-0.18,-14.05,907.0,-0.01077,-0.02,1.6,240,0.1
"('entry_threshold', 2.3)","('lookback_window', 340)","('p-value', 0.01)",-6608.64,-1.32,-0.29,0.45,-0.64,-0.13,0.19,-89.46,-0.02,-1.48,823.0,3e-05,-0.0,2.3,340,0.01
"('entry_threshold', 1.8)","('lookback_window', 260)","('p-value', 0.01)",-18771.44,-3.75,-0.83,1.28,-0.64,-0.23,0.18,1.74,-0.06,-4.57,902.0,-0.00475,-0.01,1.8,260,0.01
"('entry_threshold', 2.3)","('lookback_window', 400)","('p-value', 0.05)",-9803.89,-1.96,-0.43,0.67,-0.64,-0.19,0.18,1.81,-0.03,-2.32,724.0,-0.00236,-0.0,2.3,400,0.05
"('entry_threshold', 1.6)","('lookback_window', 220)","('p-value', 0.1)",-61333.07,-12.27,-2.8,4.36,-0.64,-0.47,0.21,2.21,-0.2,-13.34,939.0,-0.01267,-0.03,1.6,220,0.1
"('entry_threshold', 2.0)","('lookback_window', 200)","('p-value', 0.01)",-10077.61,-2.02,-0.44,0.68,-0.64,-0.2,0.17,-2.36,-0.03,-2.53,947.0,0.00187,-0.0,2.0,200,0.01
"('entry_threshold', 1.7)","('lookback_window', 380)","('p-value', 0.1)",-31829.92,-6.37,-1.42,2.22,-0.64,-0.39,0.18,1.35,-0.11,-7.83,758.0,-0.01051,-0.01,1.7,380,0.1
"('entry_threshold', 1.8)","('lookback_window', 340)","('p-value', 0.1)",-31609.26,-6.32,-1.41,2.21,-0.64,-0.39,0.2,1.36,-0.11,-7.07,820.0,-0.01035,-0.01,1.8,340,0.1
"('entry_threshold', 2.3)","('lookback_window', 220)","('p-value', 0.1)",-32700.22,-6.54,-1.45,2.24,-0.65,-0.29,0.14,1.95,-0.11,-10.16,909.0,-0.00746,-0.01,2.3,220,0.1
"('entry_threshold', 2.2)","('lookback_window', 340)","('p-value', 0.01)",-6879.81,-1.38,-0.3,0.46,-0.65,-0.14,0.2,-14.86,-0.02,-1.51,823.0,0.0002,-0.0,2.2,340,0.01
"('entry_threshold', 2.2)","('lookback_window', 220)","('p-value', 0.05)",-27837.63,-5.57,-1.23,1.89,-0.65,-0.21,0.17,-8.12,-0.09,-7.21,930.0,0.00152,-0.01,2.2,220,0.05
"('entry_threshold', 2.3)","('lookback_window', 580)","('p-value', 0.1)",-17915.66,-3.58,-0.79,1.2,-0.65,-0.21,0.22,0.68,-0.06,-3.65,583.0,-0.01152,-0.01,2.3,580,0.1
"('entry_threshold', 2.4)","('lookback_window', 520)","('p-value', 0.1)",-11753.44,-2.35,-0.51,0.8,-0.65,-0.2,0.2,1.45,-0.04,-2.58,590.0,-0.00354,-0.0,2.4,520,0.1
"('entry_threshold', 1.8)","('lookback_window', 240)","('p-value', 0.1)",-43085.15,-8.62,-1.93,2.92,-0.66,-0.47,0.17,3.89,-0.15,-11.46,899.0,-0.00497,-0.02,1.8,240,0.1
"('entry_threshold', 1.9)","('lookback_window', 340)","('p-value', 0.1)",-28711.52,-5.74,-1.27,1.92,-0.66,-0.4,0.2,1.13,-0.1,-6.37,820.0,-0.01128,-0.01,1.9,340,0.1
"('entry_threshold', 2.4)","('lookback_window', 360)","('p-value', 0.05)",-13213.12,-2.64,-0.58,0.88,-0.66,-0.22,0.15,5.49,-0.04,-3.88,779.0,-0.00105,-0.01,2.4,360,0.05
"('entry_threshold', 2.3)","('lookback_window', 220)","('p-value', 0.05)",-26619.19,-5.32,-1.18,1.79,-0.66,-0.2,0.17,-96.55,-0.09,-6.85,930.0,0.00012,-0.01,2.3,220,0.05
"('entry_threshold', 2.3)","('lookback_window', 580)","('p-value', 0.05)",-11389.95,-2.28,-0.5,0.74,-0.67,-0.14,0.22,1.53,-0.04,-2.28,564.0,-0.00326,-0.0,2.3,580,0.05
"('entry_threshold', 1.9)","('lookback_window', 540)","('p-value', 0.1)",-23270.0,-4.65,-1.03,1.54,-0.67,-0.27,0.2,1.5,-0.08,-5.17,600.0,-0.00683,-0.01,1.9,540,0.1
"('entry_threshold', 1.6)","('lookback_window', 320)","('p-value', 0.05)",-30454.2,-6.09,-1.35,2.0,-0.68,-0.4,0.19,-2.49,-0.1,-7.07,841.0,0.00544,-0.01,1.6,320,0.05
"('entry_threshold', 1.7)","('lookback_window', 580)","('p-value', 0.1)",-30849.72,-6.17,-1.37,2.02,-0.68,-0.29,0.22,0.52,-0.1,-6.17,583.0,-0.02647,-0.01,1.7,580,0.1
"('entry_threshold', 2.0)","('lookback_window', 240)","('p-value', 0.1)",-37916.5,-7.58,-1.69,2.49,-0.68,-0.43,0.19,6.09,-0.13,-9.06,899.0,-0.00278,-0.02,2.0,240,0.1
"('entry_threshold', 2.4)","('lookback_window', 380)","('p-value', 0.05)",-10882.46,-2.18,-0.48,0.7,-0.68,-0.2,0.18,1.74,-0.04,-2.71,779.0,-0.00274,-0.0,2.4,380,0.05
"('entry_threshold', 2.4)","('lookback_window', 220)","('p-value', 0.05)",-26700.12,-5.34,-1.18,1.72,-0.69,-0.19,0.19,-43.48,-0.09,-6.19,930.0,0.00027,-0.01,2.4,220,0.05
"('entry_threshold', 2.1)","('lookback_window', 240)","('p-value', 0.1)",-35180.79,-7.04,-1.57,2.27,-0.69,-0.43,0.19,3.46,-0.12,-8.24,904.0,-0.00453,-0.01,2.1,240,0.1
